Doel-soort;LfMD;nrMD;MD;Code;"Jaar/
fase";Domein;Subdomein;Cluster;Leerplandoel;Voorbeelden;Woordenschat (richtinggevend)
G;K-;2.2.2;K-2.2.2;2.2.GK2.6;K2.;Bewerkingen;Overkoepelend deel: begripsvorming, eigenschappen van en relaties tussen bewerkingen;Begripsvorming;De leerlingen kunnen moeilijkere probleemsituaties (oorzaak-verandering, combinatie, vergelijking) rond optellen en aftrekken met aantallen tot 5 oplossen m.b.v. concreet materiaal en daarbij de rekenhandelingen verwoorden. ;"Veranderingssituaties met onbekende veranderingshoeveelheid: Ik heb vijf auto's. Ik heb er enkele aan mijn vriend weggegeven. Nu heb ik er nog drie. Hoeveel heb auto's heb ik weggegeven?
Combinatiesituaties met onbekend deel: Ik heb vier auto's, twee rode en de andere zijn blauw. Hoeveel blauwe auto's heb ik?
Vergelijkingssituaties met onbekend verschil: ik heb drie auto's en Nora heeft twee auto's. Hoeveel auto's heb ik meer dan Nora?
Vergelijkingssituaties met onbekende vergeleken hoeveelheid: Ik heb drie auto's. Nora heeft één auto meer. Hoeveel auto's heeft Nora?";
G;K-;2.2.2;K-2.2.2;2.2.GK2.7;K2.;Bewerkingen;Overkoepelend deel: begripsvorming, eigenschappen van en relaties tussen bewerkingen;Begripsvorming;De leerlingen kunnen probleemsituaties rond vermenigvuldigen en delen met aantallen tot en met 5 oplossen m.b.v. concreet materiaal en daarbij de rekenhandelingen verwoorden (vermenigvuldigen als keerhandeling en delen als verdelingsdeling).;"Gelijke-groepensituaties met onbekend totaal: twee kinderen hebben elk twee knuffels. Hoeveel knuffels hebben ze samen?
Gelijke-groepensituaties met onbekend aantal elementen per groep: twee kinderen hebben evenveel knuffels. Samen hebben ze vier knuffels. Hoeveel knuffels heeft elk kind?";
G;K-;2.2.2;K-2.2.2;2.2.GK2.8;K2.;Bewerkingen;Overkoepelend deel: begripsvorming, eigenschappen van en relaties tussen bewerkingen;Begripsvorming;De leerlingen kunnen met concreet materiaal aantallen tot en met 5 splitsen en daarbij de rekenhandelingen verwoorden.;Ik heb drie blokken. Daar leg ik er één van hier en twee daar. Dus drie wordt gesplitst in twee en één.;
G;K-;2.2.2;K-2.2.2;2.2.GK3.2;K3.;Bewerkingen;Overkoepelend deel: begripsvorming, eigenschappen van en relaties tussen bewerkingen;Begripsvorming;De leerlingen kunnen eenvoudige probleemsituaties (oorzaak-verandering, combinatie) rond optellen en aftrekken met aantallen tot 10 oplossen m.b.v. concreet materiaal en daarbij de rekenhandelingen verwoorden.;"Veranderingssituaties met onbekend totaal: ik heb vijf auto's en krijg er nog drie auto's bij. Hoeveel auto's heb ik samen?
Combinatiesituaties met onbekend totaal: ik heb vijf rode auto's en drie blauwe auto's. Hoeveel auto's heb ik samen?";
G;K-;2.2.2;K-2.2.2;2.2.GK3.3;K3.;Bewerkingen;Overkoepelend deel: begripsvorming, eigenschappen van en relaties tussen bewerkingen;Begripsvorming;De leerlingen kunnen moeilijkere probleemsituaties rond optellen en aftrekken met aantallen tot 10 oplossen m.b.v. concreet materiaal en daarbij de rekenhandelingen verwoorden (oorzaak-verandering, combinatie, vergelijking).;"Veranderingssituaties met onbekende vervanderingshoeveelheid: Ik heb acht auto's. Ik heb er enkele aan mijn vriend gegeven. Nu heb ik er nog drie. Hoeveel heb auto's heb ik aan mijn vriend gegeven?
Combinatiesituaties met onbekend deel: Ik heb acht auto's, twee rode en de andere zijn blauw. Hoeveel blauwe auto's heb ik?
Vergelijkingssituaties met onbekend verschil: ik heb acht vissen en Nora heeft twee vissen. Hoeveel vissen heb ik meer dan Nora?
Vergelijkingssituaties met onbekende vergeleken hoeveelheid: Ik heb zeven vissen. Nora heeft twee vissen meer. Hoeveel vissen heeft Nora?";
G;K-;2.2.2;K-2.2.2;2.2.GK3.4;K3.;Bewerkingen;Overkoepelend deel: begripsvorming, eigenschappen van en relaties tussen bewerkingen;Begripsvorming;De leerlingen kunnen probleemsituaties rond vermenigvuldigen en delen met aantallen tot en met 10 oplossen m.b.v. concreet materiaal en daarbij de rekenhandelingen verwoorden (vermenigvuldigen als keerhandeling en delen als verdelingsdeling).;"Gelijke-groepensituaties met onbekend totaal: twee kinderen hebben elk vier knuffels. Hoeveel knuffels hebben ze samen?
Gelijke-groepensituaties met onbekend aantal elementen per groep: twee kinderen hebben evenveel knuffels. Samen hebben ze acht knuffels. Hoeveel knuffels heeft elk kind?";
G;K-;2.2.2;K-2.2.2;2.2.GK3.5;K3.;Bewerkingen;Overkoepelend deel: begripsvorming, eigenschappen van en relaties tussen bewerkingen;Begripsvorming;De leerlingen kunnen met concreet materiaal aantallen tot en met 10 splitsen en daarbij de rekenhandelingen verwoorden.;Ik heb zes blokken. Daar leg ik er twee van hier en vier daar. Dus zes wordt gesplitst in vier en twee.;
G;K-;2.2.2;K-2.2.2;2.2.GK3.6;K3.;Bewerkingen;Overkoepelend deel: begripsvorming, eigenschappen van en relaties tussen bewerkingen;Begripsvorming;De leerlingen kunnen met concreet aantallen tot en met 5 splitsen en deze deelhoeveelheden zonder tellen benoemen.;;
+;;;;2.2.+K3.7;K3.;Bewerkingen;Overkoepelend deel: begripsvorming, eigenschappen van en relaties tussen bewerkingen;Begripsvorming;De leerling kan probleemsituaties rond optellen en aftrekken (tot en met 10), waarbij omgekeerd geredeneerd wordt, met concreet materiaal oplossen en daarbij de rekenhandelingen verwoorden.;"Veranderingssituaties met een onbekende starthoeveelheid.
Er komt iets bij: Jef heeft een aantal kaarten. Hij krijgt er twee bij. Nu heeft hij vijf kaarten. Hoeveel kaarten had hij eerst? 
Er gaat iets weg: Jef heeft een aantal kaarten. Hij geeft er drie weg. Nu heeft hij er nog twee. Hoeveel kaarten had Jef?
Vergelijkingssituaties met een onbekende referentiehoeveelheid. 
Meer dan: Kim heeft vijf boeken. Ze heeft er twee meer dan Mo. Hoeveel boeken heeft Mo?
Minder dan: Mia heeft drie boeken. Ze heeft er twee minder dan Lee. Hoeveel boeken heeft Mia?";
MD;K-;2.2.2;K-2.2.2;;;Bewerkingen;Overkoepelend deel: begripsvorming, eigenschappen van en relaties tussen bewerkingen;;"De kleuters kunnen met concrete materialen en tot en met 10, volgende rekenhandelingen uitvoeren en verwoorden:
• optellen en aftrekken als:
	oorzaak-verandering;
bv. ik heb 5 knikkers en ik win er 2, hoeveel heb ik er nu?
	combinatie;
bv. ik heb 5 knikkers en jij hebt er 2, hoeveel hebben we er samen?
	vergelijking.
bv. ik heb 5 knikkers en jij hebt er 2, hoeveel heb jij er minder?
• vermenigvuldigen als keerhandeling;
bv. ik heb 2 zakjes met 3 knikkers, hoeveel knikkers in totaal?
• splitsen van een aantal;
bv. ik heb 6 noten in mijn jaszakken: 4 in de ene, 2 in de andere; dus 6 is gesplitst in een groepje van 4 en een groepje van 2
• delen als verdelingsdeling.
bv. ik heb 8 knikkers en verdeel ze over 2 vrienden, hoeveel elk?";;
G;K-;2.2.2;K-2.2.2;2.2.GL1.1;L1.;Bewerkingen;Overkoepelend deel: begripsvorming, eigenschappen van en relaties tussen bewerkingen;Begripsvorming;De leerlingen kunnen met concreet materiaal aantallen tot en met 10 splitsen en daarbij de rekenhandelingen verwoorden [H1].;Ik heb zes blokken. Daar leg ik er twee van hier en vier daar. Dus zes wordt gesplitst in vier en twee.;
G;K-;2.2.2;K-2.2.2;2.2.GL1.2;L1.;Bewerkingen;Overkoepelend deel: begripsvorming, eigenschappen van en relaties tussen bewerkingen;Begripsvorming;De leerlingen kunnen met concreet aantallen tot en met 5 splitsen en deze deelhoeveelheden zonder tellen benoemen [H1].;;
G;K-;2.3.1;K-2.3.1;2.3.GJK.1;JK.;Meten en metend rekenen;Overkoepelende meetinzichten en vaardigheden;Meetinzichten;De leerlingen kennen het inzicht dat we geen objecten, maar grootheden van objecten vergelijken [I].;We vergelijken twee bekers niet zomaar, we vergelijken twee bekers en zoeken welke het hoogst is of in welke beker het meeste water kan.;
G;K-;2.3.1;K-2.3.1;2.3.GJK.2;JK.;Meten en metend rekenen;Overkoepelende meetinzichten en vaardigheden;Meetvaardigheden;De leerlingen kunnen grootheden van objecten vergelijken door te handelen.;We gaan met de rug tegen elkaar staan om te weten wie het grootst is.;
G;K-;2.3.1;K-2.3.1;2.3.GK2.1;K2.;Meten en metend rekenen;Overkoepelende meetinzichten en vaardigheden;Meetinzichten;De leerlingen kennen het inzicht dat we geen objecten, maar grootheden van objecten vergelijken en ordenen [I].;We rangschikken de glazen niet zomaar, maar we rangschikken de glazen van laag naar hoog of van licht naar zwaar.;
G;K-;2.3.1;K-2.3.1;2.3.GK2.2;K2.;Meten en metend rekenen;Overkoepelende meetinzichten en vaardigheden;Meetvaardigheden;De leerlingen kunnen verschillende strategieën inzetten bij het vergelijken en ordenen.;Potloden netjes naast elkaar leggen wanneer je wilt weten welk potlood het langste is.;
G;K-;2.3.1;K-2.3.1;2.3.GK3.1;K3.;Meten en metend rekenen;Overkoepelende meetinzichten en vaardigheden;Meetinzichten;De leerlingen kennen het inzicht dat we geen objecten, maar grootheden van objecten vergelijken, ordenen en meten [I].;We meten niet de beker maar hoeveel er in een beker kan of hoe hoog een beker is.;
G;K-;2.3.1;K-2.3.1;2.3.GK3.2;K3.;Meten en metend rekenen;Overkoepelende meetinzichten en vaardigheden;Meetinzichten;De leerlingen kennen het inzicht dat meten het bepalen van een verhouding is: bij een meting gaan we na hoe vaak de natuurlijke maateenheid in de te meten grootheid gaat [I].;We gaan na hoe vaak je een volle beker in een emmer kan leeggieten.;
G;K-;2.3.1;K-2.3.1;2.3.GK3.3;K3.;Meten en metend rekenen;Overkoepelende meetinzichten en vaardigheden;Meetvaardigheden;De leerlingen kunnen verschillende strategieën inzetten bij het vergelijken, ordenen en meten.;Een touw gebruiken om te bepalen of de kast hoger is dan de deur.;
G;K-;2.3.1;K-2.3.1;2.3.GK3.4;K3.;Meten en metend rekenen;Overkoepelende meetinzichten en vaardigheden;Meetvaardigheden;De leerlingen kunnen meten met natuurlijke maten voor lengte, inhoud, massa (zie verder).;;
MD;K-;2.3.1;K-2.3.1;;;Meten en metend rekenen;Overkoepelende meetinzichten en vaardigheden;;"De kleuters kennen de volgende meetinzichten [I]:
• we meten geen objecten maar grootheden van objecten;
bv. we meten geen aquarium, maar de lengte, de inhoud en de massa van een aquarium
• bij een meting gaan we na hoe vaak de natuurlijke maateenheid in de te meten grootheid gaat.";;
G;K-;2.3.2;K-2.3.2;2.3.GK2.3;K2.;Meten en metend rekenen;Overkoepelende meetinzichten en vaardigheden;Meetinzichten;De leerlingen kennen het principe van conservatie: bepaalde handelingen veranderen niets aan de lengte, de inhoud en de massa van een object [I].;"Een touw oprollen verandert niets aan de lengte, een stuk ervan afknippen wel; de balans is in evenwicht: er ligt aan elke kant een even zware bol klei, wanneer we van één bol plat duwen, blijft de balans in evenwicht en zijn ze nog steeds even zwaar.";
G;K-;2.3.2;K-2.3.2;2.3.GK3.5;K3.;Meten en metend rekenen;Overkoepelende meetinzichten en vaardigheden;Meetinzichten;De leerlingen kennen het principe van conservatie: bepaalde handelingen veranderen niets aan de lengte, de inhoud en de massa van een object [I] [H1].;"Een touw oprollen verandert niets aan de lengte, een stuk ervan afknippen wel; de balans is in evenwicht: er ligt aan elke kant een even zware bol klei, wanneer we van één bol plat duwen, blijft de balans in evenwicht en zijn ze nog steeds even zwaar.";
MD;K-;2.3.2;K-2.3.2;;;Meten en metend rekenen;Overkoepelende meetinzichten en vaardigheden;;"De kleuters kennen het principe van conservatie: bepaalde handelingen veranderen niets aan de lengte, inhoud en massa van een object [I].
bv. een touw oprollen verandert niets aan de lengte, een stuk ervan afknippen wel";;
G;K-;2.3.3;K-2.3.3;2.3.GK3.6;K3.;Meten en metend rekenen;Overkoepelende meetinzichten en vaardigheden;Meetinzichten;De leerlingen kennen het principe van samenstellen voor lengte, inhoud, massa, oppervlakte en volume [I].;Beseffen dat 2 (of meer) touwen samen even lang kunnen zijn als 1 lang touw of dat een emmer gevuld kan worden door de inhoud van verschillende waterflesjes en verschillende bekers samen te voegen.;
G;K-;2.3.3;K-2.3.3;2.3.GK3.7;K3.;Meten en metend rekenen;Overkoepelende meetinzichten en vaardigheden;Meetvaardigheden;De leerlingen kunnen het meetinzicht van het samenstellen inzetten bij het bepalen van lengtes, inhouden en massa’s.;Als er een grote doos op de balans ligt, de balans in evenwicht brengen door aan de andere kant verschillende kleine doosjes toe te voegen en verwoorden dat de grote doos even zwaar is als de som van de massa’s van de kleine doosjes.;
MD;K-;2.3.3;K-2.3.3;;;Meten en metend rekenen;Overkoepelende meetinzichten en vaardigheden;;"De kleuters kennen het principe van samenstellen [I].
bv. beseffen dat 2 (of meer) touwen samen even lang kunnen zijn als 1 lang touw of dat een emmer gevuld kan worden door de inhoud van verschillende waterflesjes en verschillende bekers samen te voegen";;
P;K-;2.3.4;K-2.3.4;2.3.PF2.1;F2.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerling verkent verschil in hoogte, gewicht of lengte. ;Hetzelfde / niet hetzelfde, zwaar voorwerp laten vallen, kiest grootste stuk.;
P;K-;2.3.4;K-2.3.4;2.3.PF2.2;F2.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerling kan onderscheid maken tussen vol en leeg door gericht handelen.;Leegt een doos, legt ballen in een eierdoos tot ze vol is.;
P;K-;2.3.4;K-2.3.4;2.3.PF3.1;F3.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerling kan op vraag gericht handelen (wijzen, reiken, verplaatsen) om te tonen dat ze de begrippen: kort, lang, groot, klein, dik, dun, veel, weinig, vol en leeg begrijpen.;Neem de grote knuffel.;
P;K-;2.3.4;K-2.3.4;2.3.PF3.2;F3.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerling koppelt met ondersteuning taal aan ervaringen met de begrippen: kort, lang,groot, klein, dik, dun, veel, weinig, vol en leeg.;"Ondersteuning via samen-doen, herhaling, imitatie en modeling 
bv. lang en kort haar, leeg of vol glas";
G;K-;2.3.4;K-2.3.4;2.3.GJK.3;JK.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerlingen kennen de begrippen: (even) lang, kort, langer, korter [F].;;
G;K-;2.3.4;K-2.3.4;2.3.GJK.4;JK.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerlingen kennen de begrippen: (even) hoog, laag, hoger, lager [F].;;
G;K-;2.3.4;K-2.3.4;2.3.GJK.5;JK.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerlingen kennen de begrippen: (even) groot, klein, groter, kleiner [F].;;
G;K-;2.3.4;K-2.3.4;2.3.GJK.6;JK.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerlingen kennen de begrippen: (even) dik, dun, dikker, dunner [F].;;
G;K-;2.3.4;K-2.3.4;2.3.GJK.7;JK.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerlingen kennen de begrippen: (bijna) vol, (bijna) leeg [F].;;
G;K-;2.3.4;K-2.3.4;2.3.GJK.8;JK.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerlingen kennen de begrippen: veel, weinig [F].;;
G;K-;2.3.4;K-2.3.4;2.3.GK2.4;K2.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerlingen kennen de begrippen: langste, kortste [F].;;
G;K-;2.3.4;K-2.3.4;2.3.GK2.5;K2.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerlingen kennen de begrippen: diep, dieper, diepste, hoogste, laagste [F].;;
G;K-;2.3.4;K-2.3.4;2.3.GK2.6;K2.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerlingen kennen de begrippen: grootste, kleinste [F].;;
G;K-;2.3.4;K-2.3.4;2.3.GK2.7;K2.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerlingen kennen de begrippen: breed, smal, breder, smaller, breedste, smalste [F].;;
G;K-;2.3.4;K-2.3.4;2.3.GK2.8;K2.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerlingen kennen de begrippen: dikste, dunste [F].;;
G;K-;2.3.4;K-2.3.4;2.3.GK2.9;K2.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerlingen kennen de begrippen: ver, dichtbij, verder, dichter, verste, dichtste [F].;;
G;K-;2.3.4;K-2.3.4;2.3.GK2.10;K2.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerlingen kennen de begrippen: leger, voller, leegste, volste [F].;;
G;K-;2.3.4;K-2.3.4;2.3.GK2.11;K2.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerlingen kennen de begrippen: meer, minder, meeste, minste [F].;;
G;K-;2.3.4;K-2.3.4;2.3.GK2.12;K2.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerlingen kunnen de begrippen m.b.t. lengte - oppervlakte - inhoud/volume uit JK toepassen in gevarieerde contexten.;;
G;K-;2.3.4;K-2.3.4;2.3.GK3.8;K3.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Begrippen;De leerlingen kunnen de begrippen m.b.t. lengte - oppervlakte - inhoud/volume uit JK en K2 toepassen in gevarieerde contexten.;;
MD;K-;2.3.4;K-2.3.4;;;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;;"De kleuters kennen de volgende begrippen [F]:
• (even) lang, kort, hoog, laag, ver, dichtbij, breed, smal, dik, dun, diep, groot, klein, (bijna) vol, (bijna) leeg, veel, weinig;
• langer, korter, hoger, lager, verder, dichter, breder, smaller, dikker, dunner, dieper, groter, kleiner, leger, voller, meer, minder;
• langste, kortste, hoogste, laagste, dikste, dunste, diepste, grootste, kleinste, meeste, minste.";;
P;K-;2.3.5;K-2.3.5;2.3.PF3.3;F3.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Kwalitatief meten;De leerling kan materialen vergelijken naar volume of lengte op basis van ervaringskenmerken. ;Kiest grootste beker omdat daar meer in kan, kiest uit verschillende rietjes een rietje dat in zijn beker past. (gissen en missen - begeleiding);
G;K-;2.3.5;K-2.3.5;2.3.GJK.9;JK.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Kwalitatief meten;De leerlingen kunnen lengtes vergelijken.;Het rode touw is langer dan het groene touw.;
G;K-;2.3.5;K-2.3.5;2.3.GJK.10;JK.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Kwalitatief meten;De leerlingen kunnen oppervlaktes vergelijken.;;
G;K-;2.3.5;K-2.3.5;2.3.GJK.11;JK.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Kwalitatief meten;De leerlingen kunnen volumes vergelijken. ;;
G;K-;2.3.5;K-2.3.5;2.3.GJK.12;JK.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Kwalitatief meten;De leerlingen kunnen inhouden vergelijken.;;
G;K-;2.3.5;K-2.3.5;2.3.GK2.13;K2.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Kwalitatief meten;De leerlingen kunnen lengtes vergelijken en ordenen (seriëren).; Ik heb vier touwen, ik leg ze van lang naar kort.;
G;K-;2.3.5;K-2.3.5;2.3.GK2.14;K2.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Kwalitatief meten;De leerlingen kunnen oppervlaktes vergelijken en ordenen (seriëren).;;
G;K-;2.3.5;K-2.3.5;2.3.GK2.15;K2.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Kwalitatief meten;De leerlingen kunnen volumes vergelijken en ordenen (seriëren). ;;
G;K-;2.3.5;K-2.3.5;2.3.GK2.16;K2.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Kwalitatief meten;De leerlingen kunnen inhouden vergelijken en ordenen (seriëren).;;
G;K-;2.3.5;K-2.3.5;2.3.GK3.9;K3.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Kwalitatief meten;De leerlingen kunnen lengtes vergelijken en ordenen (seriëren) [H1].;Ik heb vier touwen, ik leg ze van lang naar kort.;
G;K-;2.3.5;K-2.3.5;2.3.GK3.10;K3.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Kwalitatief meten;De leerlingen kunnen lengtes samenstellen en (on)gelijk maken. ;Iets langer maken, twee touwen even lang maken, de lengte van een kamer samenstellen met de lengte van twee plinten.;
G;K-;2.3.5;K-2.3.5;2.3.GK3.11;K3.;Meten en metend rekenen;Lengte – oppervlakte – inhoud/volume;Kwalitatief meten;De leerlingen kunnen oppervlaktes vergelijken en ordenen (seriëren) [H1].;;
